,row,row_name,column,type,x_coord,y_coord,radius,halo,spot_intensity,norm_intensity,note,RT
204,11,K,5,Sample,514,1283,21,,0.7299187900141795,1.0085453906384751,Initial Detection,
205,11,K,6,Sample,614,1283,24,,0.7299378555223096,1.0085717338846114,Initial Detection,
206,11,K,7,Sample,721,1284,23,,0.7298326971783256,1.0084264342094102,Initial Detection,
207,11,K,8,Sample,827,1284,26,,0.7297892319564145,1.0083663773238896,Initial Detection,
208,11,K,9,Sample,937,1289,23,,0.7302512515012068,1.009004760235331,Initial Detection,
209,11,K,10,Sample,1038,1288,24,,0.7281710671971418,1.0061305222786638,Initial Detection,
210,11,K,11,Sample,1366,1298,22,,0.7196195067584205,0.994314636756562,Initial Detection,
211,11,K,12,Sample,1471,1299,25,,0.7164105827802526,0.9898807935244571,Initial Detection,
212,11,K,13,Sample,1576,1300,26,,0.7158210842421368,0.9890662699890467,Initial Detection,
213,11,K,14,Sample,1687,1302,23,,0.7154306234319077,0.9885267614084088,Initial Detection,
214,11,K,15,Sample,1787,1303,24,,0.7189929744955557,0.9934489428815128,Initial Detection,
215,11,K,16,Sample,1895,1307,27,,0.7194302140987686,0.994053086784174,Initial Detection,
216,11,K,17,Sample,1999,1305,21,,0.7205889514315588,0.9956541405067718,Initial Detection,
217,11,K,18,Sample,2112,1307,22,,0.7190129984578102,0.9934766104455081,Initial Detection,
218,11,K,19,Sample,2213,1310,26,,0.7157708792383715,0.988996900593674,Initial Detection,
219,11,K,20,Sample,2321,1311,27,,0.712520701935041,0.9845060567040845,Initial Detection,
220,12,L,1,Sample,88,1396,20,,0.7169068430585085,0.9905664876359653,Initial Detection,
221,12,L,2,Sample,193,1396,20,,0.7200283486888732,0.9948795429490026,Initial Detection,
222,12,L,3,Sample,296,1400,24,,0.7208430605333245,0.9960052488311651,Initial Detection,
223,12,L,4,Sample,402,1400,22,,0.7271542060313881,1.0047255020823485,Initial Detection,
224,12,L,5,Sample,509,1401,25,,0.7235162792577102,0.9996988959320917,Initial Detection,
225,12,L,6,Sample,620,1404,20,,0.7246806835183873,1.0013077797778178,Initial Detection,
226,12,L,7,Sample,722,1405,23,,0.7240133652005375,1.0003857308831139,Initial Detection,
227,12,L,8,Sample,827,1404,24,,0.7253674415545984,1.0022566889734437,Initial Detection,
228,12,L,9,Sample,932,1410,25,,0.7260498429150125,1.0031995784510495,Initial Detection,
229,12,L,10,Sample,1034,1407,22,,0.7271153272941694,1.0046717824470242,Initial Detection,
230,12,L,11,Sample,1365,1416,23,,0.7172213700519626,0.9910010767352176,Initial Detection,
231,12,L,12,Sample,1470,1416,25,,0.7152791667929406,0.9883174903261985,Initial Detection,
232,12,L,13,Sample,1574,1421,24,,0.7131117175769133,0.9853226764562544,Initial Detection,
233,12,L,14,Sample,1680,1422,24,,0.7151832001665954,0.9881848910562803,Initial Detection,
234,12,L,15,Sample,1788,1422,22,,0.7149722017028889,0.9878933496808364,Initial Detection,
235,12,L,16,Sample,1894,1423,25,,0.7150670262953196,0.9880243709765251,Initial Detection,
236,12,L,17,Sample,1991,1426,21,,0.7148999555994787,0.9877935255968661,Initial Detection,
237,12,L,18,Sample,2106,1427,25,,0.7134406158135587,0.9857771226290285,Initial Detection,
238,12,L,19,Sample,2218,1430,21,,0.7079419642217735,0.9781795106843981,Initial Detection,
239,12,L,20,Sample,2313,1432,23,,0.7106124924196484,0.9818694402236616,Backfilled,
